time  , ex  , ey  , ealpha  , evx ,  evy , eomega  
9.568000  ,  -0.000013,  0.000013,  -0.000042,  -0.000000,  0.000000,  0.000049
9.600000  ,  -0.000013,  0.000013,  -0.000040,  -0.000000,  0.000000,  0.000047
9.632000  ,  -0.000012,  0.000012,  -0.000039,  -0.000000,  0.000000,  0.000045
9.664000  ,  -0.000012,  0.000012,  -0.000037,  -0.000000,  0.000000,  0.000044
9.696000  ,  -0.000011,  0.000011,  -0.000036,  -0.000000,  0.000000,  0.000042
9.728000  ,  -0.000011,  0.000011,  -0.000035,  -0.000000,  0.000000,  0.000041
9.760000  ,  -0.000011,  0.000011,  -0.000033,  -0.000000,  0.000000,  0.000039
9.792000  ,  -0.000010,  0.000010,  -0.000032,  -0.000000,  0.000000,  0.000038
9.824000  ,  -0.000010,  0.000010,  -0.000031,  -0.000000,  0.000000,  0.000036
9.856000  ,  -0.000009,  0.000009,  -0.000030,  -0.000000,  0.000000,  0.000035
9.888000  ,  -0.000009,  0.000009,  -0.000029,  -0.000000,  0.000000,  0.000034
9.920000  ,  -0.000009,  0.000009,  -0.000028,  -0.000000,  0.000000,  0.000033
9.952000  ,  -0.000008,  0.000008,  -0.000027,  -0.000000,  0.000000,  0.000031
9.984000  ,  -0.000008,  0.000008,  -0.000026,  -0.000000,  0.000000,  0.000030
10.016000  ,  -0.000008,  0.000008,  -0.000025,  -0.000000,  0.000000,  0.000029
10.048000  ,  -0.000008,  0.000008,  -0.000024,  -0.000000,  0.000000,  0.000028
10.080000  ,  -0.000007,  0.000007,  -0.000023,  -0.000000,  0.000000,  0.000027
10.112000  ,  -0.000007,  0.000007,  -0.000022,  -0.000000,  0.000000,  0.000026
10.144000  ,  -0.000007,  0.000007,  -0.000022,  -0.000000,  0.000000,  0.000025
10.176000  ,  -0.000007,  0.000007,  -0.000021,  -0.000000,  0.000000,  0.000024
10.208000  ,  -0.000006,  0.000006,  -0.000020,  -0.000000,  0.000000,  0.000023
10.240000  ,  -0.000006,  0.000006,  -0.000019,  -0.000000,  0.000000,  0.000023
10.272000  ,  -0.000006,  0.000006,  -0.000019,  -0.000000,  0.000000,  0.000022
10.304000  ,  -0.000006,  0.000006,  -0.000018,  -0.000000,  0.000000,  0.000021
10.336000  ,  -0.000005,  0.000005,  -0.000017,  -0.000000,  0.000000,  0.000020
10.368000  ,  -0.000005,  0.000005,  -0.000017,  -0.000000,  0.000000,  0.000019
10.400000  ,  -0.000005,  0.000005,  -0.000016,  -0.000000,  0.000000,  0.000019
10.432000  ,  -0.000005,  0.000005,  -0.000015,  -0.000000,  0.000000,  0.000018
10.464000  ,  -0.000005,  0.000005,  -0.000015,  -0.000000,  0.000000,  0.000017
10.496000  ,  -0.000005,  0.000005,  -0.000014,  -0.000000,  0.000000,  0.000017
10.528000  ,  -0.000004,  0.000004,  -0.000014,  -0.000000,  0.000000,  0.000016
10.560000  ,  -0.000004,  0.000004,  -0.000013,  -0.000000,  0.000000,  0.000016
10.592000  ,  -0.000004,  0.000004,  -0.000013,  -0.000000,  0.000000,  0.000015
10.624000  ,  -0.000004,  0.000004,  -0.000012,  -0.000000,  0.000000,  0.000015
10.656000  ,  -0.000004,  0.000004,  -0.000012,  -0.000000,  0.000000,  0.000014
10.688000  ,  -0.000004,  0.000004,  -0.000012,  -0.000000,  0.000000,  0.000013
10.720000  ,  -0.000003,  0.000003,  -0.000011,  -0.000000,  0.000000,  0.000013
10.752000  ,  -0.000003,  0.000003,  -0.000011,  -0.000000,  0.000000,  0.000013
10.784000  ,  -0.000003,  0.000003,  -0.000010,  -0.000000,  0.000000,  0.000012
10.816000  ,  -0.000003,  0.000003,  -0.000010,  -0.000000,  0.000000,  0.000012
10.848000  ,  -0.000003,  0.000003,  -0.000010,  -0.000000,  0.000000,  0.000011
10.880000  ,  -0.000003,  0.000003,  -0.000009,  -0.000000,  0.000000,  0.000011
10.912000  ,  -0.000003,  0.000003,  -0.000009,  -0.000000,  0.000000,  0.000010
10.944000  ,  -0.000003,  0.000003,  -0.000009,  -0.000000,  0.000000,  0.000010
10.976000  ,  -0.000003,  0.000003,  -0.000008,  -0.000000,  0.000000,  0.000010
11.008000  ,  -0.000003,  0.000003,  -0.000008,  -0.000000,  0.000000,  0.000009
11.040000  ,  -0.000002,  0.000002,  -0.000008,  -0.000000,  0.000000,  0.000009
11.072000  ,  -0.000002,  0.000002,  -0.000007,  -0.000000,  0.000000,  0.000009
11.104000  ,  -0.000002,  0.000002,  -0.000007,  -0.000000,  0.000000,  0.000008
11.136000  ,  -0.000002,  0.000002,  -0.000007,  -0.000000,  0.000000,  0.000008
11.168000  ,  -0.000002,  0.000002,  -0.000007,  -0.000000,  0.000000,  0.000008
11.200000  ,  -0.000002,  0.000002,  -0.000006,  -0.000000,  0.000000,  0.000007
11.232000  ,  -0.000002,  0.000002,  -0.000006,  -0.000000,  0.000000,  0.000007
11.264000  ,  -0.000002,  0.000002,  -0.000006,  -0.000000,  0.000000,  0.000007
11.296000  ,  -0.000002,  0.000002,  -0.000006,  -0.000000,  0.000000,  0.000007
11.328000  ,  -0.000002,  0.000002,  -0.000006,  -0.000000,  0.000000,  0.000006
11.360000  ,  -0.000002,  0.000002,  -0.000005,  -0.000000,  0.000000,  0.000006
11.392000  ,  -0.000002,  0.000002,  -0.000005,  -0.000000,  0.000000,  0.000006
11.424000  ,  -0.000002,  0.000002,  -0.000005,  -0.000000,  0.000000,  0.000006
11.456000  ,  -0.000002,  0.000002,  -0.000005,  -0.000000,  0.000000,  0.000006
11.488000  ,  -0.000001,  0.000001,  -0.000005,  -0.000000,  0.000000,  0.000005
11.520000  ,  -0.000001,  0.000001,  -0.000004,  -0.000000,  0.000000,  0.000005
11.552000  ,  -0.000001,  0.000001,  -0.000004,  -0.000000,  0.000000,  0.000005
11.584000  ,  -0.000001,  0.000001,  -0.000004,  -0.000000,  0.000000,  0.000005
11.616000  ,  -0.000001,  0.000001,  -0.000004,  -0.000000,  0.000000,  0.000005
11.648000  ,  -0.000001,  0.000001,  -0.000004,  -0.000000,  0.000000,  0.000004
11.680000  ,  -0.000001,  0.000001,  -0.000004,  -0.000000,  0.000000,  0.000004
11.712000  ,  -0.000001,  0.000001,  -0.000004,  -0.000000,  0.000000,  0.000004
11.744000  ,  -0.000001,  0.000001,  -0.000003,  -0.000000,  0.000000,  0.000004
11.776000  ,  -0.000001,  0.000001,  -0.000003,  -0.000000,  0.000000,  0.000004
11.808000  ,  -0.000001,  0.000001,  -0.000003,  -0.000000,  0.000000,  0.000004
11.840000  ,  -0.000001,  0.000001,  -0.000003,  -0.000000,  0.000000,  0.000004
11.872000  ,  -0.000001,  0.000001,  -0.000003,  -0.000000,  0.000000,  0.000003
11.904000  ,  -0.000001,  0.000001,  -0.000003,  -0.000000,  0.000000,  0.000003
11.936000  ,  -0.000001,  0.000001,  -0.000003,  -0.000000,  0.000000,  0.000003
11.968000  ,  -0.000001,  0.000001,  -0.000003,  -0.000000,  0.000000,  0.000003
12.000000  ,  -0.000001,  0.000001,  -0.000003,  0.000000,  0.000000,  0.000003
12.032000  ,  -0.000001,  0.000001,  -0.000002,  0.000000,  0.000000,  0.000003
12.064000  ,  -0.000001,  0.000001,  -0.000002,  0.000000,  0.000000,  0.000003
12.096000  ,  -0.000001,  0.000001,  -0.000002,  0.000000,  0.000000,  0.000003
12.128000  ,  -0.000001,  0.000001,  -0.000002,  0.000000,  0.000000,  0.000003
12.160000  ,  -0.000001,  0.000001,  -0.000002,  0.000000,  0.000000,  0.000002
12.192000  ,  -0.000001,  0.000001,  -0.000002,  0.000000,  0.000000,  0.000002
12.224000  ,  -0.000001,  0.000001,  -0.000002,  0.000000,  0.000000,  0.000002
12.256000  ,  -0.000001,  0.000001,  -0.000002,  0.000000,  0.000000,  0.000002
12.288000  ,  -0.000001,  0.000001,  -0.000002,  0.000000,  0.000000,  0.000002
12.320000  ,  -0.000001,  0.000001,  -0.000002,  0.000000,  0.000000,  0.000002
12.352000  ,  -0.000001,  0.000001,  -0.000002,  0.000000,  0.000000,  0.000002
12.384000  ,  -0.000001,  0.000001,  -0.000002,  0.000000,  0.000000,  0.000002
12.416000  ,  -0.000001,  0.000001,  -0.000002,  0.000000,  0.000000,  0.000002
12.448000  ,  -0.000000,  0.000000,  -0.000002,  0.000000,  0.000000,  0.000002
12.480000  ,  -0.000000,  0.000000,  -0.000001,  0.000000,  0.000000,  0.000002
12.512000  ,  -0.000000,  0.000000,  -0.000001,  0.000000,  0.000000,  0.000002
12.544000  ,  -0.000000,  0.000000,  -0.000001,  0.000000,  0.000000,  0.000002
12.576000  ,  -0.000000,  0.000000,  -0.000001,  0.000000,  0.000000,  0.000002
12.608000  ,  -0.000000,  0.000000,  -0.000001,  0.000000,  0.000000,  0.000001
12.640000  ,  -0.000000,  0.000000,  -0.000001,  0.000000,  0.000000,  0.000001
12.672000  ,  -0.000000,  0.000000,  -0.000001,  0.000000,  0.000000,  0.000001
12.704000  ,  -0.000000,  0.000000,  -0.000001,  0.000000,  0.000000,  0.000001
12.736000  ,  -0.000000,  0.000000,  -0.000001,  0.000000,  0.000000,  0.000001
12.768000  ,  -0.000000,  0.000000,  -0.000001,  0.000000,  0.000000,  0.000001
12.800000  ,  -0.000000,  0.000000,  -0.000001,  0.000000,  0.000000,  0.000001
12.832000  ,  -0.000000,  0.000000,  -0.000001,  0.000000,  0.000000,  0.000001
12.864000  ,  -0.000000,  0.000000,  -0.000001,  0.000000,  0.000000,  0.000001
12.896000  ,  -0.000000,  0.000000,  -0.000001,  -0.000000,  0.000000,  0.000001
12.928000  ,  -0.000000,  0.000000,  -0.000001,  -0.000000,  0.000000,  0.000001
12.960000  ,  -0.000000,  0.000000,  -0.000001,  -0.000000,  0.000000,  0.000001
12.992000  ,  -0.000000,  0.000000,  -0.000001,  -0.000000,  0.000000,  0.000001
13.024000  ,  -0.000000,  0.000000,  -0.000001,  -0.000000,  0.000000,  0.000001
13.056000  ,  -0.000000,  0.000000,  -0.000001,  -0.000000,  0.000000,  0.000001
13.088000  ,  -0.000000,  0.000000,  -0.000001,  -0.000000,  0.000000,  0.000001
13.120000  ,  -0.000000,  0.000000,  -0.000001,  -0.000000,  0.000000,  0.000001
13.152000  ,  -0.000000,  0.000000,  -0.000001,  -0.000000,  0.000000,  0.000001
13.184000  ,  -0.000000,  0.000000,  -0.000001,  -0.000000,  0.000000,  0.000001
13.216000  ,  -0.000000,  0.000000,  -0.000001,  -0.000000,  0.000000,  0.000001
13.248000  ,  -0.000000,  0.000000,  -0.000001,  -0.000000,  0.000000,  0.000001
13.280000  ,  -0.000000,  0.000000,  -0.000001,  -0.000000,  0.000000,  0.000001
13.312000  ,  -0.000000,  0.000000,  -0.000001,  -0.000000,  0.000000,  0.000001
13.344000  ,  -0.000000,  0.000000,  -0.000001,  -0.000000,  0.000000,  0.000001
13.376000  ,  -0.000000,  0.000000,  -0.000001,  -0.000000,  0.000000,  0.000001
13.408000  ,  -0.000000,  0.000000,  -0.000001,  -0.000000,  0.000000,  0.000001
13.440000  ,  -0.000000,  0.000000,  -0.000000,  -0.000000,  0.000000,  0.000001
13.472000  ,  -0.000000,  0.000000,  -0.000000,  -0.000000,  0.000000,  0.000001
13.504000  ,  -0.000000,  0.000000,  -0.000000,  -0.000000,  0.000000,  0.000001
13.536000  ,  -0.000000,  0.000000,  -0.000000,  -0.000000,  0.000000,  0.000001
13.568000  ,  -0.000000,  0.000000,  -0.000000,  -0.000000,  0.000000,  0.000000
13.600000  ,  -0.000000,  0.000000,  -0.000000,  -0.000000,  0.000000,  0.000000
13.632000  ,  -0.000000,  0.000000,  -0.000000,  -0.000000,  0.000000,  0.000000
13.664000  ,  -0.000000,  0.000000,  -0.000000,  -0.000000,  0.000000,  0.000000
13.696000  ,  -0.000000,  0.000000,  -0.000000,  -0.000000,  0.000000,  0.000000
13.728000  ,  -0.000000,  0.000000,  -0.000000,  -0.000000,  0.000000,  0.000000
13.760000  ,  -0.000000,  0.000000,  -0.000000,  -0.000000,  0.000000,  0.000000
13.792000  ,  -0.000000,  0.000000,  -0.000000,  -0.000000,  0.000000,  0.000000
13.824000  ,  -0.000000,  0.000000,  -0.000000,  -0.000000,  0.000000,  0.000000
13.856000  ,  -0.000000,  0.000000,  -0.000000,  -0.000000,  0.000000,  0.000000
13.888000  ,  -0.000000,  0.000000,  -0.000000,  -0.000000,  0.000000,  0.000000
13.920000  ,  -0.000000,  0.000000,  -0.000000,  -0.000000,  0.000000,  0.000000
13.952000  ,  -0.000000,  0.000000,  -0.000000,  -0.000000,  0.000000,  0.000000
13.984000  ,  -0.000000,  0.000000,  -0.000000,  -0.000000,  0.000000,  0.000000
14.016000  ,  -0.000000,  0.000000,  -0.000000,  -0.000000,  0.000000,  0.000000
14.048000  ,  -0.000000,  0.000000,  -0.000000,  -0.000000,  0.000000,  0.000000
14.080000  ,  -0.000000,  0.000000,  -0.000000,  -0.000000,  0.000000,  0.000000
14.112000  ,  -0.000000,  0.000000,  -0.000000,  -0.000000,  0.000000,  0.000000
14.144000  ,  -0.000000,  0.000000,  -0.000000,  -0.000000,  0.000000,  0.000000
14.176000  ,  -0.000000,  0.000000,  -0.000000,  -0.000000,  0.000000,  0.000000
14.208000  ,  -0.000000,  0.000000,  -0.000000,  -0.000000,  0.000000,  0.000000
14.240000  ,  -0.000000,  0.000000,  -0.000000,  -0.000000,  0.000000,  0.000000
14.272000  ,  -0.000000,  0.000000,  -0.000000,  -0.000000,  0.000000,  0.000000
14.304000  ,  -0.000000,  0.000000,  -0.000000,  -0.000000,  0.000000,  0.000000
14.336000  ,  -0.000000,  0.000000,  -0.000000,  -0.000000,  0.000000,  0.000000
14.368000  ,  -0.000000,  0.000000,  -0.000000,  -0.000000,  0.000000,  0.000000
14.400000  ,  -0.000000,  0.000000,  -0.000000,  -0.000000,  0.000000,  0.000000
14.432000  ,  -0.000000,  0.000000,  -0.000000,  -0.000000,  0.000000,  0.000000
14.464000  ,  -0.000000,  0.000000,  -0.000000,  -0.000000,  0.000000,  0.000000
14.496000  ,  -0.000000,  0.000000,  -0.000000,  -0.000000,  0.000000,  0.000000
14.528000  ,  -0.000000,  0.000000,  -0.000000,  -0.000000,  0.000000,  0.000000
14.560000  ,  -0.000000,  0.000000,  -0.000000,  -0.000000,  0.000000,  0.000000
14.592000  ,  -0.000000,  0.000000,  -0.000000,  -0.000000,  0.000000,  0.000000
14.624000  ,  -0.000000,  0.000000,  -0.000000,  -0.000000,  0.000000,  0.000000
14.656000  ,  -0.000000,  0.000000,  -0.000000,  -0.000000,  0.000000,  0.000000
14.688000  ,  -0.000000,  0.000000,  -0.000000,  -0.000000,  0.000000,  0.000000
14.720000  ,  -0.000000,  0.000000,  -0.000000,  -0.000000,  0.000000,  0.000000
14.752000  ,  -0.000000,  0.000000,  -0.000000,  -0.000000,  0.000000,  0.000000
14.784000  ,  -0.000000,  0.000000,  -0.000000,  -0.000000,  0.000000,  0.000000
14.816000  ,  -0.000000,  0.000000,  -0.000000,  -0.000000,  0.000000,  0.000000
14.848000  ,  -0.000000,  0.000000,  -0.000000,  -0.000000,  0.000000,  0.000000
14.880000  ,  -0.000000,  0.000000,  -0.000000,  0.000000,  0.000000,  0.000000
14.912000  ,  -0.000000,  0.000000,  -0.000000,  0.000000,  0.000000,  0.000000
14.944000  ,  -0.000000,  0.000000,  -0.000000,  0.000000,  0.000000,  0.000000
14.976000  ,  -0.000000,  0.000000,  -0.000000,  0.000000,  0.000000,  0.000000
15.008000  ,  -0.000000,  0.000000,  -0.000000,  0.000000,  0.000000,  0.000000
15.040000  ,  -0.000000,  0.000000,  -0.000000,  0.000000,  0.000000,  0.000000
15.072000  ,  -0.000000,  0.000000,  -0.000000,  0.000000,  0.000000,  0.000000
15.104000  ,  -0.000000,  0.000000,  -0.000000,  0.000000,  0.000000,  0.000000
15.136000  ,  -0.000000,  0.000000,  -0.000000,  0.000000,  0.000000,  0.000000
15.168000  ,  -0.000000,  0.000000,  -0.000000,  0.000000,  0.000000,  0.000000
15.200000  ,  -0.000000,  0.000000,  -0.000000,  0.000000,  0.000000,  0.000000
15.232000  ,  -0.000000,  0.000000,  -0.000000,  0.000000,  0.000000,  0.000000
15.264000  ,  -0.000000,  0.000000,  -0.000000,  0.000000,  0.000000,  0.000000
15.296000  ,  -0.000000,  0.000000,  -0.000000,  0.000000,  0.000000,  0.000000
15.328000  ,  -0.000000,  0.000000,  -0.000000,  0.000000,  0.000000,  0.000000
15.360000  ,  -0.000000,  0.000000,  -0.000000,  0.000000,  0.000000,  0.000000
15.392000  ,  -0.000000,  0.000000,  -0.000000,  0.000000,  0.000000,  0.000000
15.424000  ,  -0.000000,  0.000000,  -0.000000,  0.000000,  0.000000,  0.000000
15.456000  ,  -0.000000,  0.000000,  -0.000000,  0.000000,  0.000000,  0.000000
15.488000  ,  -0.000000,  0.000000,  -0.000000,  0.000000,  0.000000,  0.000000
15.520000  ,  -0.000000,  0.000000,  -0.000000,  0.000000,  0.000000,  0.000000
15.552000  ,  -0.000000,  0.000000,  -0.000000,  0.000000,  0.000000,  0.000000
15.584000  ,  -0.000000,  0.000000,  -0.000000,  0.000000,  0.000000,  0.000000
15.616000  ,  -0.000000,  0.000000,  -0.000000,  0.000000,  0.000000,  0.000000
15.648000  ,  -0.000000,  0.000000,  -0.000000,  0.000000,  0.000000,  0.000000
15.680000  ,  -0.000000,  0.000000,  -0.000000,  0.000000,  0.000000,  0.000000
15.712000  ,  -0.000000,  0.000000,  -0.000000,  0.000000,  0.000000,  0.000000
15.744000  ,  -0.000000,  0.000000,  -0.000000,  0.000000,  0.000000,  0.000000
15.776000  ,  -0.000000,  0.000000,  -0.000000,  0.000000,  0.000000,  0.000000
15.808000  ,  -0.000000,  0.000000,  -0.000000,  0.000000,  0.000000,  0.000000
15.840000  ,  -0.000000,  0.000000,  -0.000000,  0.000000,  0.000000,  0.000000
15.872000  ,  -0.000000,  0.000000,  -0.000000,  0.000000,  0.000000,  0.000000
15.904000  ,  -0.000000,  0.000000,  -0.000000,  0.000000,  0.000000,  0.000000
15.936000  ,  -0.000000,  0.000000,  -0.000000,  0.000000,  0.000000,  0.000000
15.968000  ,  -0.000000,  0.000000,  -0.000000,  0.000000,  0.000000,  0.000000
16.000000  ,  -0.000000,  0.000000,  -0.000000,  0.000000,  0.000000,  0.000000
16.032000  ,  -0.000000,  0.000000,  -0.000000,  0.000000,  0.000000,  0.000000
16.064000  ,  -0.000000,  0.000000,  -0.000000,  0.000000,  0.000000,  0.000000
16.096000  ,  -0.000000,  0.000000,  -0.000000,  0.000000,  0.000000,  0.000000
16.128000  ,  -0.000000,  0.000000,  -0.000000,  0.000000,  0.000000,  0.000000
16.160000  ,  -0.000000,  0.000000,  -0.000000,  0.000000,  0.000000,  0.000000
16.192000  ,  -0.000000,  0.000000,  -0.000000,  0.000000,  0.000000,  0.000000
16.224000  ,  -0.000000,  0.000000,  -0.000000,  0.000000,  0.000000,  0.000000
16.256000  ,  -0.000000,  0.000000,  -0.000000,  0.000000,  0.000000,  0.000000
16.288000  ,  -0.000000,  0.000000,  -0.000000,  0.000000,  0.000000,  0.000000
16.320000  ,  -0.000000,  0.000000,  -0.000000,  0.000000,  0.000000,  0.000000
16.352000  ,  -0.000000,  0.000000,  -0.000000,  0.000000,  0.000000,  0.000000
16.384000  ,  -0.000000,  0.000000,  -0.000000,  0.000000,  0.000000,  0.000000
16.416000  ,  -0.000000,  0.000000,  -0.000000,  0.000000,  0.000000,  0.000000
16.448000  ,  -0.000000,  0.000000,  -0.000000,  0.000000,  0.000000,  0.000000
16.480000  ,  -0.000000,  0.000000,  -0.000000,  0.000000,  0.000000,  0.000000
16.512000  ,  -0.000000,  0.000000,  -0.000000,  0.000000,  0.000000,  0.000000
16.544000  ,  -0.000000,  0.000000,  -0.000000,  0.000000,  0.000000,  0.000000
16.576000  ,  -0.000000,  0.000000,  -0.000000,  0.000000,  0.000000,  0.000000
16.608000  ,  -0.000000,  0.000000,  -0.000000,  0.000000,  0.000000,  0.000000
16.640000  ,  -0.000000,  0.000000,  -0.000000,  0.000000,  0.000000,  0.000000
16.672000  ,  -0.000000,  0.000000,  -0.000000,  0.000000,  0.000000,  0.000000
16.704000  ,  -0.000000,  0.000000,  -0.000000,  0.000000,  0.000000,  0.000000
16.736000  ,  -0.000000,  0.000000,  -0.000000,  0.000000,  0.000000,  0.000000
16.768000  ,  -0.000000,  0.000000,  -0.000000,  0.000000,  0.000000,  0.000000
16.800000  ,  -0.000000,  0.000000,  -0.000000,  0.000000,  0.000000,  0.000000
16.832000  ,  -0.000000,  0.000000,  -0.000000,  0.000000,  0.000000,  0.000000
16.864000  ,  -0.000000,  0.000000,  -0.000000,  0.000000,  0.000000,  0.000000
16.896000  ,  -0.000000,  0.000000,  -0.000000,  0.000000,  0.000000,  0.000000
16.928000  ,  -0.000000,  0.000000,  -0.000000,  0.000000,  0.000000,  0.000000
16.960000  ,  -0.000000,  0.000000,  -0.000000,  0.000000,  0.000000,  0.000000
16.992000  ,  -0.000000,  0.000000,  -0.000000,  0.000000,  0.000000,  0.000000
17.024000  ,  -0.000000,  0.000000,  -0.000000,  0.000000,  0.000000,  0.000000
17.056000  ,  -0.000000,  0.000000,  -0.000000,  0.000000,  0.000000,  0.000000
17.088000  ,  -0.000000,  0.000000,  -0.000000,  0.000000,  0.000000,  0.000000
17.120000  ,  -0.000000,  0.000000,  -0.000000,  0.000000,  0.000000,  0.000000
17.152000  ,  -0.000000,  0.000000,  -0.000000,  0.000000,  0.000000,  0.000000
17.184000  ,  -0.000000,  0.000000,  -0.000000,  0.000000,  0.000000,  0.000000
17.216000  ,  -0.000000,  0.000000,  -0.000000,  0.000000,  0.000000,  0.000000
17.248000  ,  -0.000000,  0.000000,  -0.000000,  0.000000,  0.000000,  0.000000
17.280000  ,  -0.000000,  0.000000,  -0.000000,  0.000000,  0.000000,  0.000000
17.312000  ,  -0.000000,  0.000000,  -0.000000,  0.000000,  0.000000,  0.000000
17.344000  ,  -0.000000,  0.000000,  -0.000000,  0.000000,  0.000000,  0.000000
17.376000  ,  -0.000000,  0.000000,  -0.000000,  0.000000,  0.000000,  0.000000
17.408000  ,  -0.000000,  0.000000,  -0.000000,  0.000000,  0.000000,  0.000000
17.440000  ,  -0.000000,  0.000000,  -0.000000,  0.000000,  0.000000,  0.000000
17.472000  ,  -0.000000,  0.000000,  -0.000000,  0.000000,  0.000000,  0.000000
17.504000  ,  -0.000000,  0.000000,  -0.000000,  0.000000,  0.000000,  0.000000
17.536000  ,  -0.000000,  0.000000,  -0.000000,  0.000000,  0.000000,  0.000000
17.568000  ,  -0.000000,  0.000000,  -0.000000,  0.000000,  0.000000,  0.000000
17.600000  ,  -0.000000,  0.000000,  -0.000000,  0.000000,  0.000000,  0.000000
17.632000  ,  -0.000000,  0.000000,  -0.000000,  0.000000,  0.000000,  0.000000
17.664000  ,  -0.000000,  0.000000,  -0.000000,  0.000000,  0.000000,  0.000000
17.696000  ,  -0.000000,  0.000000,  -0.000000,  0.000000,  0.000000,  0.000000
17.728000  ,  -0.000000,  0.000000,  -0.000000,  0.000000,  0.000000,  0.000000
17.760000  ,  -0.000000,  0.000000,  -0.000000,  0.000000,  0.000000,  0.000000
17.792000  ,  -0.000000,  0.000000,  -0.000000,  0.000000,  0.000000,  0.000000
17.824000  ,  -0.000000,  0.000000,  -0.000000,  0.000000,  0.000000,  0.000000
17.856000  ,  -0.000000,  0.000000,  -0.000000,  0.000000,  0.000000,  0.000000
17.888000  ,  -0.000000,  0.000000,  -0.000000,  0.000000,  0.000000,  0.000000
17.920000  ,  -0.000000,  0.000000,  -0.000000,  0.000000,  0.000000,  0.000000
17.952000  ,  -0.000000,  0.000000,  -0.000000,  0.000000,  0.000000,  0.000000
17.984000  ,  -0.000000,  0.000000,  -0.000000,  0.000000,  0.000000,  0.000000
18.016000  ,  -0.000000,  0.000000,  -0.000000,  0.000000,  0.000000,  0.000000
18.048000  ,  -0.000000,  0.000000,  -0.000000,  0.000000,  0.000000,  0.000000
18.080000  ,  -0.000000,  0.000000,  -0.000000,  0.000000,  0.000000,  0.000000
18.112000  ,  -0.000000,  0.000000,  -0.000000,  0.000000,  0.000000,  0.000000
18.144000  ,  -0.000000,  0.000000,  -0.000000,  0.000000,  0.000000,  0.000000
18.176000  ,  -0.000000,  0.000000,  -0.000000,  0.000000,  0.000000,  0.000000
18.208000  ,  -0.000000,  0.000000,  -0.000000,  0.000000,  0.000000,  0.000000
18.240000  ,  -0.000000,  0.000000,  -0.000000,  0.000000,  0.000000,  0.000000
18.272000  ,  -0.000000,  0.000000,  -0.000000,  0.000000,  0.000000,  0.000000
18.304000  ,  -0.000000,  0.000000,  -0.000000,  0.000000,  0.000000,  0.000000
18.336000  ,  -0.000000,  0.000000,  -0.000000,  0.000000,  0.000000,  0.000000
18.368000  ,  -0.000000,  0.000000,  -0.000000,  0.000000,  0.000000,  0.000000
18.400000  ,  -0.000000,  0.000000,  -0.000000,  0.000000,  0.000000,  0.000000
18.432000  ,  -0.000000,  0.000000,  -0.000000,  0.000000,  0.000000,  0.000000
18.464000  ,  -0.000000,  0.000000,  -0.000000,  0.000000,  0.000000,  0.000000
18.496000  ,  -0.000000,  0.000000,  -0.000000,  0.000000,  0.000000,  0.000000
18.528000  ,  -0.000000,  0.000000,  -0.000000,  0.000000,  0.000000,  0.000000
18.560000  ,  -0.000000,  0.000000,  -0.000000,  0.000000,  0.000000,  0.000000
18.592000  ,  -0.000000,  0.000000,  -0.000000,  0.000000,  0.000000,  0.000000
18.624000  ,  -0.000000,  0.000000,  -0.000000,  0.000000,  0.000000,  0.000000
18.656000  ,  -0.000000,  0.000000,  -0.000000,  0.000000,  0.000000,  0.000000
18.688000  ,  -0.000000,  0.000000,  -0.000000,  0.000000,  0.000000,  0.000000
18.720000  ,  -0.000000,  0.000000,  -0.000000,  0.000000,  0.000000,  0.000000
18.752000  ,  -0.000000,  0.000000,  -0.000000,  0.000000,  0.000000,  0.000000
18.784000  ,  -0.000000,  0.000000,  -0.000000,  0.000000,  0.000000,  0.000000
18.816000  ,  -0.000000,  0.000000,  -0.000000,  0.000000,  0.000000,  0.000000
18.848000  ,  -0.000000,  0.000000,  -0.000000,  0.000000,  0.000000,  0.000000
18.880000  ,  -0.000000,  0.000000,  -0.000000,  0.000000,  0.000000,  0.000000
18.912000  ,  -0.000000,  0.000000,  -0.000000,  0.000000,  0.000000,  0.000000
18.944000  ,  -0.000000,  0.000000,  -0.000000,  0.000000,  0.000000,  0.000000
18.976000  ,  -0.000000,  0.000000,  -0.000000,  0.000000,  0.000000,  0.000000
19.008000  ,  -0.000000,  0.000000,  -0.000000,  0.000000,  0.000000,  0.000000
19.040000  ,  -0.000000,  0.000000,  -0.000000,  0.000000,  0.000000,  0.000000
19.072000  ,  -0.000000,  0.000000,  -0.000000,  0.000000,  0.000000,  0.000000
19.104000  ,  -0.000000,  0.000000,  -0.000000,  0.000000,  0.000000,  0.000000
19.136000  ,  -0.000000,  0.000000,  -0.000000,  0.000000,  0.000000,  0.000000
19.168000  ,  -0.000000,  0.000000,  -0.000000,  0.000000,  0.000000,  0.000000
19.200000  ,  -0.000000,  0.000000,  -0.000000,  0.000000,  0.000000,  0.000000
19.232000  ,  -0.000000,  0.000000,  -0.000000,  0.000000,  0.000000,  0.000000
19.264000  ,  -0.000000,  0.000000,  -0.000000,  0.000000,  0.000000,  0.000000
19.296000  ,  -0.000000,  0.000000,  -0.000000,  0.000000,  0.000000,  0.000000
19.328000  ,  -0.000000,  0.000000,  -0.000000,  0.000000,  0.000000,  0.000000
19.360000  ,  -0.000000,  0.000000,  -0.000000,  0.000000,  0.000000,  0.000000
