time  , ex  , ey  , ealpha  , evx ,  evy , eomega  
17.694333  ,  -0.000000,  -0.000000,  -0.000000,  -0.000002,  0.000000,  0.000000
17.744333  ,  -0.000000,  -0.000000,  -0.000000,  -0.000001,  0.000000,  0.000000
17.794333  ,  -0.000000,  -0.000000,  -0.000000,  -0.000001,  0.000000,  0.000000
17.844333  ,  -0.000000,  -0.000000,  -0.000000,  -0.000001,  0.000000,  0.000000
17.894333  ,  -0.000000,  -0.000000,  -0.000000,  -0.000001,  0.000000,  0.000000
17.944333  ,  0.000000,  -0.000000,  -0.000000,  -0.000001,  0.000000,  0.000000
17.994333  ,  0.000000,  -0.000000,  -0.000000,  -0.000001,  0.000000,  0.000000
18.044333  ,  0.000000,  -0.000000,  -0.000000,  -0.000001,  0.000000,  0.000000
18.094333  ,  0.000000,  -0.000000,  -0.000000,  -0.000000,  0.000000,  0.000000
18.144333  ,  0.000000,  -0.000000,  -0.000000,  -0.000000,  0.000000,  0.000000
18.194333  ,  0.000000,  -0.000000,  -0.000000,  -0.000000,  0.000000,  0.000000
18.244333  ,  0.000000,  -0.000000,  -0.000000,  -0.000000,  0.000000,  0.000000
18.294333  ,  0.000000,  -0.000000,  -0.000000,  -0.000000,  0.000000,  0.000000
18.344333  ,  0.000000,  -0.000000,  -0.000000,  -0.000000,  0.000000,  0.000000
18.394333  ,  0.000000,  -0.000000,  -0.000000,  -0.000000,  0.000000,  0.000000
18.444333  ,  0.000000,  -0.000000,  -0.000000,  -0.000000,  0.000000,  -0.000000
18.494333  ,  0.000000,  -0.000000,  -0.000000,  0.000000,  0.000000,  -0.000000
18.544333  ,  0.000000,  -0.000000,  -0.000000,  0.000000,  0.000000,  -0.000000
18.594333  ,  0.000000,  -0.000000,  -0.000000,  0.000000,  0.000000,  -0.000000
18.644333  ,  0.000000,  -0.000000,  -0.000000,  0.000000,  0.000000,  -0.000000
18.694333  ,  0.000000,  -0.000000,  -0.000000,  0.000000,  0.000000,  -0.000000
18.744333  ,  0.000000,  -0.000000,  -0.000000,  0.000000,  0.000000,  -0.000000
18.794333  ,  0.000000,  -0.000000,  -0.000000,  0.000000,  0.000000,  -0.000000
18.844333  ,  0.000000,  -0.000000,  -0.000000,  0.000000,  0.000000,  -0.000000
18.894333  ,  0.000000,  -0.000000,  -0.000000,  0.000000,  0.000000,  -0.000000
18.944333  ,  0.000000,  -0.000000,  -0.000000,  0.000000,  0.000000,  -0.000000
18.994333  ,  0.000000,  -0.000000,  -0.000000,  0.000000,  0.000000,  0.000000
19.044333  ,  0.000000,  -0.000000,  -0.000000,  0.000000,  0.000000,  0.000000
19.094333  ,  0.000000,  -0.000000,  -0.000000,  0.000000,  0.000000,  0.000000
19.144333  ,  0.000000,  -0.000000,  -0.000000,  0.000000,  0.000000,  0.000000
19.194333  ,  0.000000,  -0.000000,  -0.000000,  0.000000,  0.000000,  0.000000
19.244333  ,  0.000000,  -0.000000,  -0.000000,  -0.000000,  0.000000,  0.000000
19.294333  ,  0.000000,  -0.000000,  -0.000000,  -0.000000,  0.000000,  0.000000
19.344333  ,  0.000000,  -0.000000,  -0.000000,  -0.000000,  0.000000,  0.000000
19.394333  ,  0.000000,  -0.000000,  -0.000000,  -0.000000,  0.000000,  0.000000
19.444333  ,  0.000000,  -0.000000,  -0.000000,  -0.000000,  0.000000,  0.000000
19.494333  ,  0.000000,  -0.000000,  -0.000000,  -0.000000,  0.000000,  0.000000
19.544333  ,  0.000000,  -0.000000,  -0.000000,  -0.000000,  0.000000,  0.000000
19.594333  ,  0.000000,  -0.000000,  -0.000000,  -0.000000,  0.000000,  0.000000
19.644333  ,  0.000000,  -0.000000,  -0.000000,  -0.000000,  0.000000,  0.000000
19.694333  ,  0.000000,  -0.000000,  -0.000000,  -0.000000,  0.000000,  0.000000
19.744333  ,  0.000000,  -0.000000,  -0.000000,  -0.000000,  0.000000,  0.000000
19.794333  ,  0.000000,  -0.000000,  -0.000000,  -0.000000,  0.000000,  0.000000
19.844333  ,  0.000000,  -0.000000,  -0.000000,  -0.000000,  0.000000,  0.000000
19.894333  ,  0.000000,  -0.000000,  -0.000000,  -0.000000,  0.000000,  0.000000
19.944333  ,  0.000000,  -0.000000,  -0.000000,  -0.000000,  0.000000,  0.000000
19.994333  ,  0.000000,  -0.000000,  -0.000000,  -0.000000,  0.000000,  0.000000
20.044333  ,  0.000000,  -0.000000,  -0.000000,  -0.000000,  0.000000,  0.000000
20.094333  ,  0.000000,  -0.000000,  -0.000000,  -0.000000,  0.000000,  0.000000
20.144333  ,  0.000000,  -0.000000,  -0.000000,  -0.000000,  0.000000,  0.000000
20.194333  ,  0.000000,  -0.000000,  -0.000000,  -0.000000,  0.000000,  0.000000
20.244333  ,  0.000000,  -0.000000,  -0.000000,  -0.000000,  0.000000,  0.000000
20.294333  ,  0.000000,  -0.000000,  -0.000000,  -0.000000,  0.000000,  0.000000
20.344333  ,  0.000000,  -0.000000,  -0.000000,  -0.000000,  0.000000,  0.000000
20.394333  ,  0.000000,  -0.000000,  -0.000000,  -0.000000,  0.000000,  0.000000
20.444333  ,  0.000000,  -0.000000,  -0.000000,  -0.000000,  0.000000,  0.000000
20.494333  ,  0.000000,  -0.000000,  -0.000000,  -0.000000,  0.000000,  0.000000
20.544333  ,  0.000000,  -0.000000,  -0.000000,  -0.000000,  0.000000,  0.000000
20.594333  ,  0.000000,  -0.000000,  -0.000000,  -0.000000,  0.000000,  0.000000
20.644333  ,  0.000000,  -0.000000,  -0.000000,  -0.000000,  0.000000,  0.000000
20.694333  ,  0.000000,  -0.000000,  -0.000000,  -0.000000,  0.000000,  0.000000
20.744333  ,  0.000000,  -0.000000,  -0.000000,  -0.000000,  0.000000,  0.000000
20.794333  ,  0.000000,  0.000000,  -0.000000,  -0.000000,  0.000000,  0.000000
20.844333  ,  0.000000,  0.000000,  -0.000000,  -0.000000,  0.000000,  0.000000
20.894333  ,  0.000000,  0.000000,  -0.000000,  -0.000000,  0.000000,  0.000000
20.944333  ,  0.000000,  0.000000,  -0.000000,  -0.000000,  0.000000,  -0.000000
20.994333  ,  0.000000,  0.000000,  -0.000000,  -0.000000,  0.000000,  -0.000000
21.044333  ,  0.000000,  0.000000,  -0.000000,  -0.000000,  0.000000,  -0.000000
21.094333  ,  0.000000,  0.000000,  -0.000000,  -0.000000,  0.000000,  -0.000000
21.144333  ,  0.000000,  0.000000,  -0.000000,  -0.000000,  0.000000,  -0.000000
21.194333  ,  0.000000,  0.000000,  -0.000000,  -0.000000,  0.000000,  -0.000000
21.244333  ,  0.000000,  0.000000,  -0.000000,  -0.000000,  0.000000,  -0.000000
21.294333  ,  0.000000,  0.000000,  -0.000000,  -0.000000,  0.000000,  -0.000000
21.344333  ,  0.000000,  0.000000,  -0.000000,  -0.000000,  0.000000,  -0.000000
21.394333  ,  0.000000,  0.000000,  -0.000000,  -0.000000,  0.000000,  -0.000000
21.444333  ,  0.000000,  0.000000,  -0.000000,  -0.000000,  0.000000,  -0.000000
21.494333  ,  0.000000,  0.000000,  -0.000000,  -0.000000,  0.000000,  -0.000000
21.544333  ,  0.000000,  0.000000,  -0.000000,  -0.000000,  0.000000,  -0.000000
21.594333  ,  0.000000,  0.000000,  -0.000000,  -0.000000,  0.000000,  -0.000000
21.644333  ,  0.000000,  0.000000,  -0.000000,  -0.000000,  0.000000,  -0.000000
21.694333  ,  0.000000,  0.000000,  -0.000000,  -0.000000,  0.000000,  -0.000000
21.744333  ,  0.000000,  0.000000,  -0.000000,  -0.000000,  0.000000,  -0.000000
21.794333  ,  0.000000,  0.000000,  -0.000000,  -0.000000,  0.000000,  -0.000000
21.844333  ,  0.000000,  0.000000,  -0.000000,  -0.000000,  0.000000,  -0.000000
21.894333  ,  0.000000,  0.000000,  -0.000000,  -0.000000,  0.000000,  -0.000000
21.944333  ,  0.000000,  0.000000,  -0.000000,  -0.000000,  0.000000,  -0.000000
21.994333  ,  0.000000,  0.000000,  -0.000000,  -0.000000,  0.000000,  -0.000000
22.044333  ,  0.000000,  0.000000,  -0.000000,  -0.000000,  0.000000,  -0.000000
22.094333  ,  0.000000,  0.000000,  -0.000000,  -0.000000,  0.000000,  -0.000000
22.144333  ,  0.000000,  0.000000,  -0.000000,  -0.000000,  0.000000,  -0.000000
22.194333  ,  0.000000,  0.000000,  -0.000000,  -0.000000,  0.000000,  -0.000000
22.244333  ,  0.000000,  0.000000,  -0.000000,  -0.000000,  0.000000,  -0.000000
22.294333  ,  0.000000,  0.000000,  -0.000000,  -0.000000,  0.000000,  -0.000000
22.344333  ,  0.000000,  0.000000,  -0.000000,  -0.000000,  0.000000,  -0.000000
22.394333  ,  0.000000,  0.000000,  -0.000000,  -0.000000,  0.000000,  -0.000000
22.444333  ,  0.000000,  0.000000,  -0.000000,  -0.000000,  0.000000,  -0.000000
22.494333  ,  0.000000,  0.000000,  -0.000000,  -0.000000,  0.000000,  -0.000000
22.544333  ,  0.000000,  0.000000,  -0.000000,  -0.000000,  0.000000,  -0.000000
22.594333  ,  0.000000,  0.000000,  -0.000000,  -0.000000,  0.000000,  -0.000000
22.644333  ,  0.000000,  0.000000,  -0.000000,  -0.000000,  0.000000,  -0.000000
22.694333  ,  0.000000,  0.000000,  -0.000000,  -0.000000,  0.000000,  -0.000000
22.744333  ,  0.000000,  0.000000,  -0.000000,  -0.000000,  0.000000,  -0.000000
22.794333  ,  0.000000,  0.000000,  -0.000000,  -0.000000,  0.000000,  -0.000000
22.844333  ,  0.000000,  0.000000,  -0.000000,  -0.000000,  0.000000,  -0.000000
22.894333  ,  0.000000,  0.000000,  -0.000000,  -0.000000,  0.000000,  -0.000000
22.944333  ,  0.000000,  0.000000,  -0.000000,  -0.000000,  0.000000,  -0.000000
22.994333  ,  0.000000,  0.000000,  -0.000000,  -0.000000,  0.000000,  -0.000000
23.044333  ,  0.000000,  0.000000,  -0.000000,  -0.000000,  0.000000,  -0.000000
23.094333  ,  0.000000,  0.000000,  -0.000000,  -0.000000,  0.000000,  0.000000
23.144333  ,  0.000000,  0.000000,  -0.000000,  -0.000000,  0.000000,  0.000000
23.194333  ,  0.000000,  0.000000,  -0.000000,  -0.000000,  0.000000,  0.000000
23.244333  ,  0.000000,  0.000000,  -0.000000,  -0.000000,  0.000000,  0.000000
23.294333  ,  0.000000,  0.000000,  -0.000000,  -0.000000,  0.000000,  0.000000
23.344333  ,  0.000000,  0.000000,  -0.000000,  -0.000000,  0.000000,  0.000000
23.394333  ,  0.000000,  0.000000,  -0.000000,  -0.000000,  0.000000,  0.000000
23.444333  ,  0.000000,  0.000000,  -0.000000,  -0.000000,  0.000000,  0.000000
23.494333  ,  0.000000,  0.000000,  -0.000000,  -0.000000,  0.000000,  0.000000
23.544333  ,  0.000000,  0.000000,  -0.000000,  -0.000000,  0.000000,  0.000000
23.594333  ,  0.000000,  0.000000,  -0.000000,  -0.000000,  0.000000,  0.000000
23.644333  ,  0.000000,  0.000000,  -0.000000,  -0.000000,  0.000000,  0.000000
23.694333  ,  0.000000,  0.000000,  -0.000000,  -0.000000,  0.000000,  0.000000
23.744333  ,  0.000000,  0.000000,  -0.000000,  -0.000000,  0.000000,  0.000000
23.794333  ,  0.000000,  0.000000,  -0.000000,  -0.000000,  0.000000,  0.000000
23.844333  ,  0.000000,  0.000000,  -0.000000,  -0.000000,  0.000000,  0.000000
23.894333  ,  0.000000,  0.000000,  -0.000000,  -0.000000,  0.000000,  0.000000
23.944333  ,  0.000000,  0.000000,  -0.000000,  -0.000000,  0.000000,  0.000000
23.994333  ,  0.000000,  0.000000,  -0.000000,  -0.000000,  0.000000,  0.000000
24.044333  ,  0.000000,  0.000000,  -0.000000,  -0.000000,  0.000000,  0.000000
24.094333  ,  0.000000,  0.000000,  -0.000000,  -0.000000,  0.000000,  0.000000
24.144333  ,  -0.000000,  0.000000,  -0.000000,  -0.000000,  0.000000,  0.000000
24.194333  ,  -0.000000,  0.000000,  -0.000000,  -0.000000,  0.000000,  0.000000
24.244333  ,  -0.000000,  0.000000,  -0.000000,  -0.000000,  0.000000,  0.000000
24.294333  ,  -0.000000,  0.000000,  -0.000000,  -0.000000,  0.000000,  0.000000
24.344333  ,  -0.000000,  0.000000,  -0.000000,  -0.000000,  0.000000,  0.000000
24.394333  ,  -0.000000,  0.000000,  -0.000000,  -0.000000,  0.000000,  0.000000
24.444333  ,  -0.000000,  0.000000,  -0.000000,  -0.000000,  0.000000,  0.000000
24.494333  ,  -0.000000,  0.000000,  -0.000000,  -0.000000,  0.000000,  0.000000
24.544333  ,  -0.000000,  0.000000,  -0.000000,  -0.000000,  0.000000,  0.000000
24.594333  ,  -0.000000,  0.000000,  -0.000000,  -0.000000,  0.000000,  0.000000
24.644333  ,  -0.000000,  0.000000,  -0.000000,  -0.000000,  0.000000,  -0.000000
24.694333  ,  -0.000000,  0.000000,  -0.000000,  -0.000000,  0.000000,  -0.000000
24.744333  ,  -0.000000,  0.000000,  -0.000000,  0.000000,  0.000000,  -0.000000
24.794333  ,  -0.000000,  0.000000,  -0.000000,  0.000000,  0.000000,  -0.000000
24.844333  ,  -0.000000,  0.000000,  -0.000000,  0.000000,  0.000000,  -0.000000
24.894333  ,  -0.000000,  0.000000,  -0.000000,  0.000000,  0.000000,  -0.000000
24.944333  ,  -0.000000,  0.000000,  -0.000000,  0.000000,  0.000000,  -0.000000
24.994333  ,  -0.000000,  0.000000,  -0.000000,  0.000000,  0.000000,  -0.000000
25.044333  ,  -0.000000,  0.000000,  -0.000000,  0.000000,  0.000000,  -0.000000
25.094333  ,  -0.000000,  0.000000,  -0.000000,  0.000000,  0.000000,  -0.000000
25.144333  ,  -0.000000,  0.000000,  -0.000000,  0.000000,  0.000000,  -0.000000
25.194333  ,  -0.000000,  0.000000,  -0.000000,  0.000000,  0.000000,  -0.000000
25.244333  ,  -0.000000,  0.000000,  -0.000000,  0.000000,  0.000000,  -0.000000
25.294333  ,  -0.000000,  0.000000,  -0.000000,  0.000000,  0.000000,  -0.000000
25.344333  ,  -0.000000,  0.000000,  -0.000000,  0.000000,  0.000000,  0.000000
25.394333  ,  -0.000000,  0.000000,  -0.000000,  0.000000,  0.000000,  0.000000
25.444333  ,  -0.000000,  0.000000,  -0.000000,  0.000000,  0.000000,  0.000000
25.494333  ,  -0.000000,  0.000000,  -0.000000,  0.000000,  0.000000,  0.000000
25.544333  ,  -0.000000,  0.000000,  -0.000000,  -0.000000,  0.000000,  0.000000
25.594333  ,  -0.000000,  0.000000,  -0.000000,  -0.000000,  0.000000,  0.000000
25.644333  ,  -0.000000,  0.000000,  -0.000000,  -0.000000,  0.000000,  0.000000
25.694333  ,  -0.000000,  0.000000,  -0.000000,  -0.000000,  0.000000,  0.000000
25.744333  ,  -0.000000,  0.000000,  -0.000000,  -0.000000,  0.000000,  0.000000
25.794333  ,  -0.000000,  0.000000,  -0.000000,  -0.000000,  0.000000,  0.000000
25.844333  ,  -0.000000,  0.000000,  -0.000000,  -0.000000,  0.000000,  0.000000
25.894333  ,  -0.000000,  0.000000,  -0.000000,  -0.000000,  0.000000,  0.000000
25.944333  ,  -0.000000,  0.000000,  -0.000000,  -0.000000,  0.000000,  0.000000
25.994333  ,  -0.000000,  0.000000,  -0.000000,  -0.000000,  0.000000,  0.000000
26.044333  ,  -0.000000,  0.000000,  -0.000000,  -0.000000,  0.000000,  0.000000
26.094333  ,  -0.000000,  0.000000,  -0.000000,  -0.000000,  0.000000,  0.000000
26.144333  ,  -0.000000,  0.000000,  -0.000000,  -0.000000,  0.000000,  0.000000
26.194333  ,  -0.000000,  0.000000,  -0.000000,  -0.000000,  0.000000,  0.000000
26.244333  ,  -0.000000,  0.000000,  -0.000000,  -0.000000,  0.000000,  -0.000000
26.294333  ,  -0.000000,  0.000000,  -0.000000,  -0.000000,  0.000000,  -0.000000
26.344333  ,  -0.000000,  0.000000,  -0.000000,  -0.000000,  0.000000,  -0.000000
26.394333  ,  -0.000000,  0.000000,  -0.000000,  -0.000000,  0.000000,  -0.000000
26.444333  ,  -0.000000,  0.000000,  -0.000000,  -0.000000,  0.000000,  -0.000000
26.494333  ,  -0.000000,  0.000000,  -0.000000,  -0.000000,  0.000000,  -0.000000
26.544333  ,  -0.000000,  0.000000,  -0.000000,  -0.000000,  0.000000,  -0.000000
26.594333  ,  -0.000000,  0.000000,  -0.000000,  -0.000000,  0.000000,  -0.000000
26.644333  ,  -0.000000,  0.000000,  -0.000000,  -0.000000,  0.000000,  -0.000000
26.694333  ,  -0.000000,  0.000000,  -0.000000,  -0.000000,  0.000000,  -0.000000
26.744333  ,  -0.000000,  0.000000,  -0.000000,  -0.000000,  0.000000,  -0.000000
26.794333  ,  -0.000000,  0.000000,  -0.000000,  -0.000000,  0.000000,  -0.000000
26.844333  ,  -0.000000,  0.000000,  -0.000000,  -0.000000,  0.000000,  -0.000000
26.894333  ,  -0.000000,  0.000000,  -0.000000,  -0.000000,  0.000000,  -0.000000
26.944333  ,  -0.000000,  0.000000,  -0.000000,  -0.000000,  0.000000,  -0.000000
26.994333  ,  -0.000000,  0.000000,  -0.000000,  -0.000000,  0.000000,  -0.000000
27.044333  ,  -0.000000,  0.000000,  -0.000000,  -0.000000,  0.000000,  -0.000000
27.094333  ,  -0.000000,  0.000000,  -0.000000,  -0.000000,  0.000000,  -0.000000
27.144333  ,  -0.000000,  0.000000,  -0.000000,  -0.000000,  0.000000,  -0.000000
27.194333  ,  -0.000000,  0.000000,  -0.000000,  -0.000000,  0.000000,  -0.000000
27.244333  ,  -0.000000,  0.000000,  -0.000000,  -0.000000,  0.000000,  -0.000000
27.294333  ,  -0.000000,  0.000000,  -0.000000,  -0.000000,  0.000000,  -0.000000
27.344333  ,  -0.000000,  0.000000,  -0.000000,  -0.000000,  0.000000,  -0.000000
27.394333  ,  -0.000000,  0.000000,  -0.000000,  -0.000000,  0.000000,  -0.000000
27.444333  ,  -0.000000,  0.000000,  -0.000000,  -0.000000,  0.000000,  -0.000000
27.494333  ,  -0.000000,  0.000000,  -0.000000,  -0.000000,  0.000000,  -0.000000
27.544333  ,  -0.000000,  0.000000,  -0.000000,  -0.000000,  0.000000,  -0.000000
27.594333  ,  -0.000000,  0.000000,  -0.000000,  -0.000000,  0.000000,  -0.000000
27.644333  ,  -0.000000,  0.000000,  -0.000000,  -0.000000,  0.000000,  -0.000000
27.694333  ,  -0.000000,  0.000000,  -0.000000,  -0.000000,  0.000000,  -0.000000
27.744333  ,  -0.000000,  0.000000,  -0.000000,  -0.000000,  0.000000,  -0.000000
27.794333  ,  -0.000000,  0.000000,  -0.000000,  -0.000000,  0.000000,  -0.000000
27.844333  ,  -0.000000,  0.000000,  -0.000000,  -0.000000,  0.000000,  -0.000000
27.894333  ,  -0.000000,  -0.000000,  -0.000000,  -0.000000,  0.000000,  -0.000000
27.944333  ,  -0.000000,  -0.000000,  -0.000000,  -0.000000,  0.000000,  -0.000000
27.994333  ,  -0.000000,  -0.000000,  -0.000000,  -0.000000,  0.000000,  -0.000000
28.044333  ,  -0.000000,  -0.000000,  -0.000000,  -0.000000,  0.000000,  -0.000000
28.094333  ,  -0.000000,  -0.000000,  -0.000000,  -0.000000,  0.000000,  -0.000000
28.144333  ,  -0.000000,  -0.000000,  -0.000000,  -0.000000,  0.000000,  -0.000000
28.194333  ,  -0.000000,  -0.000000,  -0.000000,  -0.000000,  0.000000,  -0.000000
28.244333  ,  -0.000000,  -0.000000,  -0.000000,  -0.000000,  0.000000,  -0.000000
28.294333  ,  -0.000000,  -0.000000,  -0.000000,  -0.000000,  0.000000,  -0.000000
28.344333  ,  -0.000000,  -0.000000,  -0.000000,  -0.000000,  0.000000,  -0.000000
28.394333  ,  -0.000000,  -0.000000,  -0.000000,  -0.000000,  0.000000,  -0.000000
28.444333  ,  -0.000000,  -0.000000,  -0.000000,  -0.000000,  0.000000,  -0.000000
28.494333  ,  -0.000000,  -0.000000,  -0.000000,  -0.000000,  0.000000,  -0.000000
28.544333  ,  -0.000000,  -0.000000,  -0.000000,  -0.000000,  0.000000,  -0.000000
28.594333  ,  -0.000000,  -0.000000,  -0.000000,  -0.000000,  0.000000,  -0.000000
28.644333  ,  -0.000000,  -0.000000,  -0.000000,  -0.000000,  0.000000,  -0.000000
28.694333  ,  -0.000000,  -0.000000,  -0.000000,  -0.000000,  0.000000,  -0.000000
28.744333  ,  -0.000000,  -0.000000,  -0.000000,  -0.000000,  0.000000,  -0.000000
28.794333  ,  -0.000000,  -0.000000,  -0.000000,  -0.000000,  0.000000,  -0.000000
28.844333  ,  -0.000000,  -0.000000,  -0.000000,  -0.000000,  0.000000,  -0.000000
28.894333  ,  -0.000000,  -0.000000,  -0.000000,  -0.000000,  0.000000,  -0.000000
28.944333  ,  -0.000000,  -0.000000,  -0.000000,  -0.000000,  0.000000,  -0.000000
28.994333  ,  -0.000000,  -0.000000,  -0.000000,  -0.000000,  0.000000,  -0.000000
29.044333  ,  -0.000000,  -0.000000,  -0.000000,  -0.000000,  0.000000,  -0.000000
29.094333  ,  -0.000000,  -0.000000,  -0.000000,  -0.000000,  0.000000,  -0.000000
29.144333  ,  -0.000000,  -0.000000,  -0.000000,  -0.000000,  0.000000,  -0.000000
29.194333  ,  -0.000000,  -0.000000,  -0.000000,  -0.000000,  0.000000,  -0.000000
29.244333  ,  -0.000000,  -0.000000,  -0.000000,  -0.000000,  0.000000,  -0.000000
29.294333  ,  -0.000000,  -0.000000,  -0.000000,  -0.000000,  0.000000,  -0.000000
29.344333  ,  -0.000000,  -0.000000,  -0.000000,  -0.000000,  0.000000,  -0.000000
29.394333  ,  -0.000000,  -0.000000,  -0.000000,  -0.000000,  0.000000,  -0.000000
29.444333  ,  -0.000000,  -0.000000,  -0.000000,  -0.000000,  0.000000,  0.000000
29.494333  ,  -0.000000,  -0.000000,  -0.000000,  -0.000000,  0.000000,  0.000000
29.544333  ,  -0.000000,  -0.000000,  -0.000000,  -0.000000,  0.000000,  0.000000
29.594333  ,  -0.000000,  -0.000000,  -0.000000,  -0.000000,  0.000000,  0.000000
29.644333  ,  -0.000000,  -0.000000,  -0.000000,  -0.000000,  0.000000,  0.000000
29.694333  ,  -0.000000,  -0.000000,  -0.000000,  -0.000000,  0.000000,  0.000000
29.744333  ,  -0.000000,  -0.000000,  -0.000000,  -0.000000,  0.000000,  0.000000
29.794333  ,  0.000000,  -0.000000,  -0.000000,  -0.000000,  0.000000,  0.000000
29.844333  ,  0.000000,  -0.000000,  -0.000000,  -0.000000,  0.000000,  0.000000
29.894333  ,  0.000000,  -0.000000,  -0.000000,  -0.000000,  0.000000,  0.000000
29.944333  ,  0.000000,  -0.000000,  -0.000000,  -0.000000,  0.000000,  0.000000
29.994333  ,  0.000000,  -0.000000,  -0.000000,  -0.000000,  0.000000,  0.000000
30.000000  ,  0.000000,  -0.000000,  -0.000000,  -0.000000,  0.000000,  0.000000
